Date,Close,High,Low,Open,Volume
2006-07-25,9.625458717346191,9.673664936346558,9.488008471924209,9.518168240804954,231307761
2010-09-24,13.035256385803224,13.048605929619727,12.812023767400431,12.898053214309831,134779299
2021-12-21,143.1468963623047,143.61492845815732,140.67989483839312,142.08435461073574,19548000
2021-02-22,102.47541809082033,103.79253530976204,102.3394369378379,102.58062420310992,27350000
2017-01-25,41.472450256347656,41.477414094831865,40.94589717448481,41.172200501992656,29890000
2019-10-22,61.67741012573242,62.06450623999693,61.60693951969648,61.92803286131868,20476000
2011-02-14,15.528640747070312,15.56547481390939,15.32815146259338,15.40973106880362,85439051
2024-08-08,162.8053741455078,164.45489516194675,161.00680641897057,161.3188189520736,15733600
2016-02-25,35.02480697631836,35.03622266910347,34.27220423837553,34.73994473861081,32844000
2013-04-02,20.099346160888672,20.14359852916953,19.87586744148409,19.88921603822199,81966082
2020-01-29,72.38858032226562,72.72604563015618,71.79850067980185,72.39701619770298,21554000
2011-01-11,15.228524208068848,15.297496378524071,15.19119508552617,15.270550234609312,57787794
2008-02-15,13.09335231781006,13.168010567010434,12.962083214926784,13.06047304143853,210389647
2008-09-15,10.725552558898926,10.92604184534778,10.474632604079943,10.481801962006166,263680649
2007-07-20,12.85800552368164,12.933651992033242,12.595465441982563,12.65479674780716,713556598
2016-03-01,35.67294692993164,35.67294692993164,34.72803422534234,34.91910226005806,43028000
2025-02-04,206.90451049804688,207.89066156549825,203.4678773853658,203.7069521409136,28285400
2021-09-20,137.9821014404297,138.3250341287408,136.03271774080557,137.96542657889054,34918000
2006-08-01,9.283068656921388,9.536709057515862,9.283068656921388,9.520392947464035,219347097
2023-10-03,132.30767822265625,134.23323870947098,131.82628810095258,133.92553371961245,19628700
2009-08-21,11.50130558013916,11.52231859510063,11.437277364542796,11.508721994041728,142953825
2005-05-05,5.611224174499512,5.651767391262557,5.58403144812849,5.651767391262557,301509913
2013-10-14,21.65851783752441,21.66198040851254,21.393507155620604,21.424903151939414,49930453
2019-11-27,65.16078186035156,65.4272843315867,64.9940332337327,65.26053570496784,19912000
2018-09-06,58.13597106933594,58.87343998475544,57.17120680773628,58.87343998475544,37770000
2022-06-09,114.06250762939452,117.46895777798171,114.0118848082445,115.47541063507776,23142000
2023-06-28,120.17864990234376,120.36723034214155,116.7245526214777,117.08187329096728,19753100
2006-10-27,11.747529029846191,11.995730428164157,11.68053424640028,11.962604093792711,265150137
2024-03-18,147.3746795654297,151.7915498050932,147.0372142314328,148.2580536133624,47676700
2018-10-23,54.77368927001953,54.98212504920394,53.10172763071324,53.6421726409484,36974000
2008-07-08,13.708663940429688,13.724980050752183,13.349464350454149,13.497543676933248,198035514
2018-12-27,51.80545425415039,51.80595025940411,49.4789018553998,50.47890145510754,42196000
2011-07-21,15.005538940429688,15.031990972839187,14.6846567138205,14.685151772433851,139300182
2023-08-01,130.90817260742188,131.93050378195832,129.7766596984593,129.88087380784845,22154300
2006-10-31,11.776947021484377,11.919588275370238,11.713907031131267,11.81823093600524,252358369
2013-01-28,18.558969497680664,18.679360559566632,18.488760151980618,18.58443235966809,65327951
2008-02-13,13.21646213531494,13.225608886621274,12.82265298427682,12.916840953022064,265981240
2019-07-19,56.0843620300293,57.12852879996483,56.060538632997535,56.98212773994733,32944000
2016-10-28,39.472450256347656,40.47096174549903,39.38411210767544,40.11661714039689,85398000
2018-03-07,55.0689697265625,55.19701100777629,53.87006457804611,54.05408250714306,25850000
2016-11-03,37.82281875610352,38.21091063155155,37.66897384948779,38.07691350502245,38864000
2018-01-19,56.45209884643555,56.469470387810375,55.99502814893224,56.17021264682469,35564000
2016-08-04,38.29329681396485,38.41537846949154,38.153593720457145,38.323568278652864,22806000
2022-04-05,140.01287841796875,142.52105934769244,139.89426123507653,142.33198670836325,19256000
2023-10-11,140.64512634277344,141.1612594985544,138.7989723097844,138.80890755877036,20146300
2025-01-24,201.11705017089844,201.78446536770088,199.00925843777665,199.07501198233064,12732400
2024-04-02,154.70965576171875,154.8287727472631,152.31760797864737,153.59799819796115,17598100
2014-12-04,26.592493057250977,26.593979179683057,26.16092310297539,26.288118144814952,27842232
2018-07-11,57.26549911499024,57.78113251286008,56.625300253067934,56.80346457146632,22400000
2017-03-17,42.288822174072266,42.35234491355021,42.04018727311868,42.26351455109613,34246000
2013-04-09,19.22446632385254,19.375265168080983,19.112230940259757,19.171314251157067,86615444
2016-07-13,35.58212661743164,35.9305153780141,35.57567476336719,35.91165582103344,18718000
2024-03-13,139.72207641601562,141.13150375600466,138.96772435714914,139.01735517342172,19637000
